username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
;2018-02-01 22:10;3;2;"# MayonPH # ReliefPH Paki-RT, please! PInangungunahan ito ng isa sa ating top disaster scientists na pinuno rin ng UP Resilience Institute, Prof. Mahar Lagmay @ nababaha https://www.up.edu.ph/index.php/up-mobilizes-in-response-to-mayon-volcano-eruption/ …pic.twitter.com/Kt2E4UZ9Ou";;@;# #;"959066463285006336";https://twitter.com/DiwaPH/status/959066463285006336
;2018-02-01 19:39;0;2;"It only took less than 30 mins to fully set up the tents that will be use by the @ philredcross as temporary learning spaces for the students of albay # mayon # mayonPh # MayonVolcanopic.twitter.com/5cEtsZnEC3";;@;# # #;"959028546915069954";https://twitter.com/iamprincejayr27/status/959028546915069954
;2018-02-01 19:34;0;2;"The @ RedCrescentTR ,formally turn-over to the @ philredcross tents that will be use as temporary learning spaces for the displaced students of albay # MayonEruption @ mayonVolcano # mayonPh pic.twitter.com/IZezvOu491";;@ @ @;# #;"959027066913021952";https://twitter.com/iamprincejayr27/status/959027066913021952
;2018-02-01 16:05;1;0;"As the number of evacuees increase, funds are running out. Send your support now and make a great difference in the tens of thousands of lives in Albay. Visit http://obphil.com/home/giving-catalog/ … for your donations and support. # PrayForAlbay # OBPhilDR # MayonPH # DRMayonhttp://ow.ly/ObGY30i81Pk";;;# # # #;"958974678499958784";https://twitter.com/CBNAsia/status/958974678499958784
;2018-02-01 11:00;2;2;"Operation Sagip # MayonPH continuously assists Kapamilyas affected by volcanic activities of Mayon Volcano. Currently, a total of 11,051 individuals were served by the mobile kitchen, and 1,582 families were given relief packs. # PassOnTheHope https://corporate.abs-cbn.com/lingkodkapamilya/operation-sagip/article/pid-1516933054269/operation-sagip-aids-mayon-affected-families/ …pic.twitter.com/D7vbqc15fy";;;# #;"958897694369443840";https://twitter.com/ABSCBNpr/status/958897694369443840
;2018-01-31 11:26;0;0;"# MayonPH https://fb.me/5wYjCNFFk";;;#;"958541923395960832";https://twitter.com/cdrc1984/status/958541923395960832
;2018-01-30 21:42;0;0;"# MayonPH https://fb.me/SeU6gS4x";;;#;"958334545597816832";https://twitter.com/cdrc1984/status/958334545597816832
;2018-01-30 19:20;0;0;"Muli na namang nagbuga ng abo ang bulkang Mayon bandang alas-onse ng umaga ngayong araw January 30, 2018; ilang bayan kabilang ang Camalig, Daraga, at Guinobatan inulan ng abo. # Mayon # BantayMayon # MayonEruption # MayonPH # Ashfallpic.twitter.com/XnKpG5iCkh";;;# # # # #;"958298784697479175";https://twitter.com/patricksaurelio/status/958298784697479175
;2018-01-30 12:07;0;2;"Mukhang papunta yung abo sa first district. God bless, Albay! # MayonPH pic.twitter.com/zMEQT6fiuX";;;#;"958190017469231104";https://twitter.com/fiitanny/status/958190017469231104
;2018-01-30 10:31;0;0;"# MayonVolcano # MayonPH updates https://twitter.com/phivolcs_dost/status/958141820948561920 …";;;# #;"958165809649532928";https://twitter.com/MJEvalarosa/status/958165809649532928
;2018-01-30 01:20;1;0;"CDRC visited the # MayonPH evacuation centers in Camalig, Albay. Urgent needs identified are food, mats,... https://fb.me/1unKlSHMW";;;#;"958027184127520771";https://twitter.com/cdrc1984/status/958027184127520771
;2018-01-29 14:51;0;0;"# MayonPH https://fb.me/LDLMhaO2";;;#;"957868688761290752";https://twitter.com/cdrc1984/status/957868688761290752
;2018-01-27 20:38;0;2;"# WaitingGame: 1 of the IDPs fr Brgy Mi-isi wait for Mayon’s daily explosions fr the safety of his evacuation center in Gabawan elem school after they evacuated their first evacuation center in Upper Malabog, which was within the extended 8-9 km danger zone. # MayonPH # MayonVolcanopic.twitter.com/xxguXr9FeJ";;;# # #;"957231329766031361";https://twitter.com/MJEvalarosa/status/957231329766031361
;2018-01-27 18:55;0;0;"# MayonPH PHIVOLCS warns of possible lahar flow near Mayon. The Philippines prepares for a three-month Mayon... https://fb.me/N06WI1QV";;;#;"957205528433909761";https://twitter.com/cdrc1984/status/957205528433909761
;2018-01-27 18:39;0;0;"# MayonPH https://fb.me/1yDTWuJr7";;;#;"957201470545383424";https://twitter.com/cdrc1984/status/957201470545383424
;2018-01-27 16:48;2;5;"The @ philredcross also make sure , that psychosocial support is also extended to staffs and volunteers every after deployment # mayonPh # MayonVolcanopic.twitter.com/qXZno0KA2n";;@;# #;"957173540473643008";https://twitter.com/iamprincejayr27/status/957173540473643008
;2018-01-27 02:41;0;1;"Kruhay!! She just arrived here in Antique!! # Mayon # MayonTour # MayonVolcano # MayonTourPh # MayonPH pic.twitter.com/P1Vmh5nSK0";;;# # # # #;"956960179949518848";https://twitter.com/see_arvic/status/956960179949518848
;2018-01-26 20:30;0;0;"Sa babaeng to yata na trial and error ang Dengvaxia eh? Naka samping doses yata? Hindi matepok tepok yung kata*gahan eh? . Lahat nosebleed sa katalinuhan niya? # MayonPH # NagaCity # M*changta*nga";;;# # #;"956866978639065088";https://twitter.com/ConcernedPinoy8/status/956866978639065088
;2018-01-26 18:58;0;1;"P E A C E Mayon. # mayonvolcano # mayonph # mayoneruption2018 @… https://www.instagram.com/p/BeaQCM8Hg-aQnM03I5GblRQS6jfO6-xCeeq0k40/ …";;@;# # #;"956843797916237824";https://twitter.com/JamesAngustia2/status/956843797916237824
;2018-01-26 17:01;0;0;"CDRC releases its Mayon Volcano Situation Report No. 2 # MayonPH https://fb.me/1uXj4YLna";;;#;"956814411272015872";https://twitter.com/cdrc1984/status/956814411272015872
;2018-01-26 15:10;0;0;"Muling nag-alburuto ang # MayonPH ngayong hapon | @ dzrh5 @ sarchavez @ phivolcs_dost @ NDRRMC_OpCen # MayonVolcano2018 https://twitter.com/sarchavez/status/956783700087267328/photo/1pic.twitter.com/bGj35rI25i";;@ @ @ @;# #;"956786529283727360";https://twitter.com/dzrhnews/status/956786529283727360
;2018-01-26 14:13;0;0;"DOH assistance in full swing in areas affected by # MayonPH eruption. https://goo.gl/Eybbvx";;;#;"956772154724401152";https://twitter.com/doh_philippines/status/956772154724401152
;2018-01-26 14:05;0;1;"Presidential Adviser on Political Affairs Secretary Francis Tolentino, namahagi ng tulong sa mga nasa evacuation center sa Guinobatan, Daraga and Camalig. # MayonPH # DuterteAdministrationImpact (c) JV Lim Arcenapic.twitter.com/Pcsd0JSFlB";;;# #;"956770020687671296";https://twitter.com/CNPH2016/status/956770020687671296
;2018-01-26 13:51;0;2;"# MayonPH Get involved Volunteer Donate https://fb.me/69GUfadqQ";;;#;"956766521820246017";https://twitter.com/cdrc1984/status/956766521820246017
;2018-01-26 11:06;17;22;"Packed and ready to go! Thanks to the strategic partnership between WFP and @ USAID_Manila @ theOFDA, this week, we've been providing logistics support to @ dswdserves to ensure that relief assistance is immediately provided to affected communities in Albay Province. # MayonPH pic.twitter.com/ieXESFBigR";;@ @ @;#;"956725015847755777";https://twitter.com/WFP_Philippines/status/956725015847755777
;2018-01-26 11:02;0;1;"For Operation Sagip's # MayonPH relief efforts, we already reached 9,182 individuals with our Mobile Kitchen and 815 families with relief packs. With your help, these became possible. Here's a more detailed report: https://goo.gl/ZQ8D9P pic.twitter.com/wXbRwnYkGR";;;#;"956723918596849664";https://twitter.com/ABSCBNLKFI/status/956723918596849664
;2018-01-26 10:49;0;0;"Prayers can move mountains Mocha Uson can move Volcano Hahaha # JusticeForMayon # MayonVolcano # MayonSaNaga # MayonInNaga # MayonPH pic.twitter.com/eQVgAM0ZXt";;;# # # # #;"956720802899968001";https://twitter.com/ja_cion/status/956720802899968001
;2018-01-26 10:20;0;0;"Alternative Routes for roads affected by # MayonVolcano # MayonPH (c) DPWH-PH";;;# #;"956713490793816067";https://twitter.com/CNPH2016/status/956713490793816067
;2018-01-25 17:15;2;7;"Volcanic ash can be detrimental to health i.e respiratory issues, skin and eye irritation. This video was taken by my coll @ MJEvalarosa outside the 10km safe zone # MayonVolcano # MayonPH https://twitter.com/ifrcasiapacific/status/956434584475979776 …";;@;# #;"956455518813474816";https://twitter.com/IkaKoeck/status/956455518813474816
;2018-01-25 15:52;3;10;"# MayonVolcano continues to spew ash and lava. @ philredcross is distributing relief items and providing psychosocial support. by: @ MJEvalarosa # MayonPH # MayonVolcano @ Federationpic.twitter.com/Vbl4whpR8x";;@ @ @;# # #;"956434584475979776";https://twitter.com/IFRCAsiaPacific/status/956434584475979776
;2018-01-25 11:57;0;2;"ICYMI | Narito ang latest update ng DSWD sa mga naapektuhan ng pag-aalboroto Bulkang Mayon. | via @ dswdfo5 # DSWDMayMalasakit # DSWDParaSaNakararami # MayonPH pic.twitter.com/QFhIOiGNT4";;@;# # #;"956375552910176257";https://twitter.com/radyopilipinas1/status/956375552910176257
;2018-01-25 10:51;0;2;"Guys, stay safe! Mayon has made landfall in Naga already. God help us all! # MayonVolcano # MayonPH # StaySafe # Mayon # mochauson # MochaResign # MochangTanga";;;# # # # # # #;"956358877766799360";https://twitter.com/EeroMartinez/status/956358877766799360
;2018-01-25 08:54;0;2;"Another summit explosion at 8:50am # Mayon # mayonvolcano # MayonPH pic.twitter.com/JU1M0SshEt";;;# # #;"956329506771365888";https://twitter.com/iamprincejayr27/status/956329506771365888
;2018-01-25 07:29;0;1;"Last January 23, 2018. What a Beautiful Disaster it is. Keep calm Mayon Volcano. # PrayForAlbay # MayonEruption2018 # MayonVolcano # Mayonalertlevel4 # MayonPH pic.twitter.com/8RuL920VWz";;;# # # # #;"956307895393533952";https://twitter.com/JamesAngustia2/status/956307895393533952
;2018-01-25 06:40;11;8;"6 AM time-lapse of Mayon volcano summit explosion today. Ash plume and lava fountain seen from the Mayon summit # MayonPH # MayonVolcanopic.twitter.com/HegfWm1HKf";;;# #;"956295587120345089";https://twitter.com/MJEvalarosa/status/956295587120345089
;2018-01-25 06:00;0;0;"Hi @ elmo # MayonPH pic.twitter.com/MHuNiV9gPw";;@;#;"956285629972717568";https://twitter.com/itsvisnuejay/status/956285629972717568
;2018-01-24 22:17;1;1;"Please send HELP to Sto Domingo and all affected kababayans in Albay # MayonPH # ReliefPHpic.twitter.com/LrfmDVftR9";;;# #;"956169045425864705";https://twitter.com/denviebalidoy/status/956169045425864705
;2018-01-24 21:49;1;9;"TULUYAN NA TALAGANG LUMIPAT SI MAYON. WALA NA SIYA SA ALBAY! SAD. (ctto) # mayon # mayonvolcano # mayonPH # MayonInNagapic.twitter.com/oA7EdixM5m";;;# # # #;"956161966636068864";https://twitter.com/JeanelleEspinas/status/956161966636068864
;2018-01-24 21:44;1;0;"# MayonPH "Officials from the Albay Provincial Agricultural Services estimated P160 million damage to farms due to... https://fb.me/EGc1W1V8";;;#;"956160888091836417";https://twitter.com/cdrc1984/status/956160888091836417
;2018-01-24 18:45;5;10;"Today, @ philredcross, thru the support of @ AusAID, distributed sleeping mats, blankets,tarps, jerry cans,mosquito nets, & hygiene kits to 300+ families fr Brgy. Mi-isi, who were evacuated to Gabawan elem school after Mayon volcano rumbled back to life last week. # ReliefPH # MayonPH pic.twitter.com/iVFABvZNh7";;@ @;# #;"956115815744421888";https://twitter.com/MJEvalarosa/status/956115815744421888
;2018-01-24 18:26;0;3;"Mayon @6PM again 1/24/18 # Mayon # MayonVolcano # MayonPH pic.twitter.com/Y5VNFAZi6k";;@6PM;# # #;"956110969196834818";https://twitter.com/JeanelleEspinas/status/956110969196834818
;2018-01-24 18:13;2;3;"Are people prepared, safe? How are the people of # albay province & # bicol region of the # philippines with the restlessness of # MayonVolcano & # MountMayon # MayonEruption2018 # Mayon # MayonPH? RT https://twitter.com/ABSCBNNews/status/956101125823905792 …";;;# # # # # # # #;"956107631982096384";https://twitter.com/WilsonLeeFlores/status/956107631982096384
;2018-01-24 16:54;1;0;"Ongoing Event- 4 Cock Derby @ RB Cruz Farm and Sport Complex http://www.ruwedaking.live # Floridablanca # pampanga # luzon # ruwedaking # onlinebetting # ust # 4cock # derbies # ALDUBMissNaMiss # fouryearstrong # SignOfTheTimes # stafe # florida # irrigation # MayonPH";;@;# # # # # # # # # # # # # # #;"956087685344583681";https://twitter.com/junar1967/status/956087685344583681
;2018-01-24 14:52;0;2;"As of 02:20PM 1/24/18 HINDI LANG MASHADO HALATA DAHIL NATATAKPAN SIYA NG CLOUDS PERO SOBRANG LAKAS NG RUMBLING SOUNDS. # Mayon # MayonVolcano # MayonPH Time Lapse pic.twitter.com/ccdnxG4OTA";;;# # #;"956057058507415553";https://twitter.com/JeanelleEspinas/status/956057058507415553
;2018-01-24 13:31;0;4;"Nature's unrest. Walang judgment day pero may payback time si mother earth. Prayers for the safety of everyone. # MayonEruption2018 # MayonPH";;;# #;"956036761196605441";https://twitter.com/allyssamnn/status/956036761196605441
;2018-01-24 09:57;1;1;"# MayonVolcano # MayonPH in Twitter https://twitter.com/ifrcasiapacific/status/955817033781964800 …";;;# #;"955982973731401728";https://twitter.com/MJEvalarosa/status/955982973731401728
;2018-01-24 08:54;0;1;"Godzilla rises from Mayon Volcano! # fakenews # MayonVolcano # MayonPH # Mayon # GODZILLA怪獣惑星 # Godzillapic.twitter.com/WBX8MvddZA";;;# # # # # #;"955966977775816704";https://twitter.com/norbyela/status/955966977775816704
;2018-01-24 07:50;2;11;"mayon volcano woke us on this view. January 24, 2018. every 4-5 hours eruption since yesterday # MayonVolcano # MayonPH # mayonvolcanoeruption # MayonVolcanoAlertLevel4pic.twitter.com/vgWlmCiuZZ";;;# # # #;"955950962400665600";https://twitter.com/keanujohnmedes/status/955950962400665600
;2018-01-24 06:48;5;8;"6am eruption First time seeing this kind of ash cloud. Color is from the sunrise. Beautiful sight sans the continuos angry rumblings. # MayonVolcano # MayonPH # Photographypic.twitter.com/XhbrhEMkw3";;;# # #;"955935336453963777";https://twitter.com/rafbanzuela/status/955935336453963777
;2018-01-24 06:44;0;2;"SERYOSO PROBLEMADO kau sa paaward ng UST kay MOCHA? APEKTADONG APEKTADO kau Samantalang mas marami pang problema ang bansa n dapat isipin Naisip niyo man lang ba tumulong o magdonate sa kbabayan natin sa # ALBAY? # MayonVolcano # MAYONPH # MochaSpeech MOCHA USON UST # MochaUsonpic.twitter.com/gooWRNYxgc";;;# # # # #;"955934175046942721";https://twitter.com/arjaymakatigbak/status/955934175046942721
;2018-01-24 06:26;0;0;"1.24.2018 6AM # MayonPH # mayonvolcanoeruption With loud rumbling sound again.pic.twitter.com/AKEWDEKJUb";;;# #;"955929648906448896";https://twitter.com/ronxdichoso/status/955929648906448896
;2018-01-24 06:21;0;3;"Ang ingay nanaman ni Bulkang Mayon pls kalma ka lang # MayonVolcano # MayonPH # MayonEruption2018";;;# # #;"955928465781370881";https://twitter.com/jerrycklicious/status/955928465781370881
;2018-01-24 06:19;0;14;"# MayonVolcano # MayonPH # Mayon Mayon Volcano 6:14AM Zero Visibility to other ares in Albaypic.twitter.com/RRL9bi2WG2";;;# # #;"955928125120028677";https://twitter.com/yelendrano/status/955928125120028677
;2018-01-24 00:58;0;0;"SUBSCRIBE FOR MORE UPDATES # MayonVolcano # Mayon # mayonvolcanoeruption # MayonPH http://youtu.be/4aygCr8yDTo?a";;;# # # #;"955847342757896192";https://twitter.com/larphneak/status/955847342757896192
;2018-01-23 23:58;7;2;"# Philippines - video of another explosion at # MayonVolcano. # MtMayon # MayonPH # hmrdhttps://twitter.com/philredcross/status/955744521995735040 …";;;# # # # #;"955832161218846720";https://twitter.com/HumanityRoad/status/955832161218846720
;2018-01-23 22:48;0;0;"INSPIRING STOY with slightly funny. MGA GURO AT ESTUDYANTE TINAWID ANG RUMARAGASANG TUBIG SA ILOG MAKAPAG ARAL LANG SA PROBENSYA NG ILOILO. # ILOILO # dinagyang # OscarNoms # MayonPH # MayonVolcanoAlertLevel4 https://youtu.be/ExPKnpvssCc";;;# # # # #;"955814392360157185";https://twitter.com/ilonggonatunay/status/955814392360157185
;2018-01-23 22:25;2;2;"PHIVOLCS raises alert level 4 over Mayon Volcano # Mayon # MayonVolcano # MayonVolcanoAlertLevel4 # MayonVolcanoAlertLevel3 # MayonPH # OscarNoms # OscarNoms # TOTGAMajorSurprisehttps://youtu.be/fpBvG39Lfkg";;;# # # # # # # #;"955808643890360320";https://twitter.com/ilonggonatunay/status/955808643890360320
;2018-01-23 22:07;0;5;"LIVE Update. Mayon Volcano # Mayon # MayonVolcano # MayonVolcanoAlertLevel3 # MayonPH # LLSBeautyInABeast # TOTGAMajorSurprise # KKPagAmin # TGSPagtakas # OscarNoms # NationalPieDay # TuesdayThoughts # Oscars2018 # earthquake https://youtu.be/fpBvG39Lfkg";;;# # # # # # # # # # # # #;"955804132434051072";https://twitter.com/ilonggonatunay/status/955804132434051072
;2018-01-23 20:33;5;3;"@ philredcross Albay chapter ops meeting w NHQ on current situation of evac centers assessed today, where 1000s of residents living within the 8-9 km permanent danger zone were evacuated today after a series of phereatic eruptions from the Mayon volcano # MayonPH # ReliefPH # OnAlertpic.twitter.com/8V2EWvGjhx";;@;# # #;"955780403201130498";https://twitter.com/MJEvalarosa/status/955780403201130498
;2018-01-23 19:00;0;0;"Lava flows continue from # MayonVolcano in the Philippines, danger zone expanded to 9 km, hazardous # eruption imminent http://www.ibtimes.com/mayon-volcano-update-phreatic-eruptions-lava-fountaining-cause-earthquakes-prompt-2644016 … # MayonPH # volcano";;;# # # #;"955757094585561088";https://twitter.com/HimGoJourno/status/955757094585561088
;2018-01-23 18:57;0;3;"Bulkang Mayon kalma kana baks pls gusto ko na pumasok hayst yaw que maextend pasok namin huhuhu # KeepSafeAlbayanos # MayonVolcano # MayonPH # MayonEruption2018";;;# # # #;"955756307344052224";https://twitter.com/jerrycklicious/status/955756307344052224
;2018-01-23 18:38;0;0;"RT https://twitter.com/RodeKruis/status/955732968865239041 … Nieuwe uitbarstingen van vulkaan # Mayon op # Filipijnen. Beelden zijn vannacht gemaakt door onze collega's van philredcross die onderweg waren om mondkapjes uit te delen. (video: Mike Mabugnon/PRC) # MayonPH pic.twitter.com/i2eYeQm3B0 — Rode Kruis (Ro…";;;# # #;"955751504912240641";https://twitter.com/jude_lumumba/status/955751504912240641
;2018-01-23 18:30;0;0;"Alam nyo ano mas nakakatakot? Yung umulan tapos maulit yung nangyari nung bagyong reming. # MayonPH";;;#;"955749494301184000";https://twitter.com/dianedatgotaway/status/955749494301184000
;2018-01-23 18:28;0;0;"Still breathing out fireeeee ..lavaaaa...thunderous sound from below...really scary # MayonPH";;;#;"955749170765164544";https://twitter.com/NenengLabo/status/955749170765164544
;2018-01-23 18:09;17;16;"# MayonVolcano explosion at 5:50 PM # MayonPH Thick ash column and lava fountain on our drive back to Legazpi city from Daraga. @ philredcross @ Federation @ DickGordonDGpic.twitter.com/8wTyTfCTVD";;@ @ @;# #;"955744374482116608";https://twitter.com/MJEvalarosa/status/955744374482116608
;2018-01-23 18:05;3;10;"While the @ philredcross team is on its was home, # mayonph # mayonvolcano suddenly erupted again at around 5:50pm @ Federation @ IFRCAsiaPacific @ MJEvalarosapic.twitter.com/HvWS5fm61a";;@ @ @ @;# #;"955743376665554945";https://twitter.com/iamprincejayr27/status/955743376665554945
;2018-01-23 18:03;0;0;"SERYOSO PROBLEMADO kau sa paaward ng UST kay MOCHA? APEKTADONG APEKTADO kau Samantalang mas marami pang problema ang bansa n dapat isipin Naisip niyo man lang ba tumulong o magdonate sa kbabayan natin sa # ALBAY? # MayonVolcano # MAYONPH # MochaSpeech MOCHA USON UST # MochaUsonpic.twitter.com/no82azE0Lh";;;# # # # #;"955742661490589696";https://twitter.com/arjaymakatigbak/status/955742661490589696
;2018-01-23 17:31;0;0;"Me too. Like a have a bag of stuff na in worst cases. Sana matapos na before sat. # MayonPH sana po kumalma na.";;;#;"955734760009089025";https://twitter.com/katttBAgripa/status/955734760009089025
;2018-01-23 17:26;0;2;"# mayonvolcano # mayonPh seems to be calm after a series of summit explosions today pic.twitter.com/JfhvqdimYn";;;# #;"955733447661596672";https://twitter.com/iamprincejayr27/status/955733447661596672
;2018-01-23 17:24;1;1;"Nieuwe uitbarstingen van vulkaan # Mayon op # Filipijnen. Beelden zijn vannacht gemaakt door onze collega's van @ philredcross die onderweg waren om mondkapjes uit te delen. (video: Mike Mabugnon/PRC) # MayonPH pic.twitter.com/9pxhgdAtPJ";;@;# # #;"955732968865239041";https://twitter.com/RodeKruis/status/955732968865239041
;2018-01-23 15:10;0;1;"Ingat, mga kababayan natin sa Bicol! # MayonPH # AlertLevel4 Tandaan mga Ka-POSIBLE, tumulong at mag-donate sa @ philredcross gamit ang ating POSIBLE Retail Device. I-open lang ang "Donations" tab sa Home Screen para magsimulang tumulong.https://twitter.com/philredcross/status/955695678428098562 …";;@;# #;"955699153182445569";https://twitter.com/KaPOSIBLE/status/955699153182445569
;2018-01-23 14:43;1;2;"Please bring back the elegant and peaceful Mayon we know. [I took this photo last May 6, 2017 at Masarawag, Guinobatan, Albay] # MayonVolcano # MayonPH # MayonEruption2018pic.twitter.com/pFx0NheC94";;;# # #;"955692407051337728";https://twitter.com/LoriMay_21/status/955692407051337728
;2018-01-23 14:32;0;0;"SERYOSO PROBLEMADO kau sa paaward ng UST kay MOCHA? APEKTADONG APEKTADO kau Samantalang mas marami pang problema ang bansa na dapat isipin Naisip niyo man lang ba tumulong o magdonate sa kbabayan natin sa # ALBAY? # MayonVolcano # MAYONPH # MochaSpeech MOCHA USON UST # MochaUson";;;# # # # #;"955689661527044096";https://twitter.com/arjaymakatigbak/status/955689661527044096
;2018-01-23 14:30;0;0;"SERYOSO PROBLEMADO kau sa paaward ng UST kay MOCHA? APEKTADONG APEKTADO kau Samantalang mas marami pang problema ang bansa na dapat isipin Naisip niyo man lang ba tumulong o magdonate sa kbabayan natin sa # ALBAY? # MayonVolcano # MAYONPH # MochaSpeech MOCHA USON UST # MochaUson";;;# # # # #;"955689277454630912";https://twitter.com/arjaymakatigbak/status/955689277454630912
;2018-01-23 14:17;0;6;"# MayonVolcano # MayonPH pic.twitter.com/voDgqenR64";;;# #;"955686020166565888";https://twitter.com/Pluviophilelet/status/955686020166565888
;2018-01-23 14:17;0;5;"Volunteers waiting for the next wave of repacking. Students from BU, STI, DWCL, UST-Leg, etc. came in to help. # MayonVolcano # MayonPH pic.twitter.com/1QjF0LfmoK";;;# #;"955685931251466245";https://twitter.com/Pluviophilelet/status/955685931251466245
;2018-01-23 14:09;0;6;"As of 01:20 PM @Kilicao, Daraga, Albay 10 km danger zone # Mayon # MayonVolcano # MayonPH pic.twitter.com/NONqwdjoxh";;@Kilicao;# # #;"955683853049344002";https://twitter.com/JeanelleEspinas/status/955683853049344002
;2018-01-23 12:42;2;2;"A breathtaking photo of Mt. Mayon. A beautiful disaster indeed. Ctto : Ezra Acayan # MayonVolcano # PrayForAlbay # Philippines # MayonEruption2018 # MayonPH # Mayonpic.twitter.com/Qq7iAJdsWK";;;# # # # # #;"955662099774029825";https://twitter.com/itsheyprileen/status/955662099774029825
;2018-01-23 12:42;2;17;"Sending hugs to our brothers in Albay. Keep safe! # MayonPH";;;#;"955662010045251584";https://twitter.com/magiliw_/status/955662010045251584
;2018-01-23 12:13;0;1;"NDRRMC Updare on # MayonVolcano # MayonPH https://fb.me/99VUo1FP0";;;# #;"955654682818605057";https://twitter.com/arjayvecino/status/955654682818605057
;2018-01-23 12:05;1;4;"MAYON ERUPTION 1.22.18 12:45PM # MayonPH # MayonVolcano # OnAlertpic.twitter.com/jNHVOAjxOo";;;# # #;"955652805074731008";https://twitter.com/patrickmong06/status/955652805074731008
;2018-01-23 11:56;2;1;"MAYON ERUPTION 09:00AM # MayonPH # MayonVolcano # OnAlertpic.twitter.com/YO4woLGaoi";;;# # #;"955650445480927232";https://twitter.com/patrickmong06/status/955650445480927232
;2018-01-23 11:37;0;0;"Paalala para sa mga bibyaheng Bicol at Visayas via @ BicolIsarogTSI # MayonPH # AlertLevel4https://twitter.com/BicolIsarogTSI/status/955643297246076929 …";;@;# #;"955645739178184704";https://twitter.com/KaPOSIBLE/status/955645739178184704
;2018-01-23 11:29;0;1;"Idk how legit is this but I am praying for their safety. Ctto Jason So Espinocilla # MayonVolcano # MayonPH # PrayForAlbay # PrayForBicolpic.twitter.com/81uSnUzIao";;;# # # #;"955643540637274113";https://twitter.com/danedaneyy/status/955643540637274113
;2018-01-23 11:22;2;8;"Praying for everyone’s safety. On a side note, how can something so menacing look this fascinating? : Ezra Acayan # MayonEruption # MayonPH pic.twitter.com/m7Byr3Vlag";;;# #;"955641855898566656";https://twitter.com/srhjnb/status/955641855898566656
;2018-01-23 11:16;0;0;"For more # MayonPH updates, follow our chat alerts on @ Viber http://inq.news/viber https://twitter.com/InqNational/status/955639753507876864 …";;@;#;"955640291507159040";https://twitter.com/JVRufinoINQ/status/955640291507159040
;2018-01-23 11:01;1;2;"Earlier: At Lower Binogsacan ES and HS , serving as evacuation center from brgy Tandorora where we distributed 2,000 face masks to evacuees that are affected by the ashfall from this morning’s summit explosion. # MayonPH # MayonVolcanopic.twitter.com/1wZmyYVVNv";;;# #;"955636528272654337";https://twitter.com/MJEvalarosa/status/955636528272654337
;2018-01-23 10:40;1;3;"The @ philredcross with the @ Federation @ IFRCAsiaPacific distributed face mask to IDPs currently housed at Binogsakan Elementary School # mayonvolcano # MayonPH pic.twitter.com/E1VeAV6jRG";;@ @ @;# #;"955631227318321152";https://twitter.com/iamprincejayr27/status/955631227318321152
;2018-01-23 09:55;1;11;"Here she go again. # MayonPH # MayonVolcano # PrayForAlbay # PrayforBicol Photo not mine. Credit to Bal Paquia Cabalbag FB postpic.twitter.com/e16mZc043K";;;# # # #;"955620019081175041";https://twitter.com/danedaneyy/status/955620019081175041
;2018-01-23 09:50;0;1;"Every bicolanos recent emoji: # BulkanMayon # MayonVolcano # mayonvolcanoeruption # MayonPH # bicol";;;# # # # #;"955618720780402688";https://twitter.com/kia_denisz/status/955618720780402688
;2018-01-23 09:35;2;9;"We're looking for more volunteers for repacking of relief goods for the evacuees. We only packed 4k bags yday but the bags we needed is up to 19k. Please join us, you will be of big help! The venue is at Casablanca Hotel, Peñaranda St., Legazpi City. # MayonVolcano # MayonPH pic.twitter.com/bJI4M185IF";;;# #;"955614843788189696";https://twitter.com/Pluviophilelet/status/955614843788189696
;2018-01-23 09:24;6;6;"# RedCross team was on its way to Camalig and Guinobatan to distribute face masks when the # Mayonvolcano summit exploded once more, 850 AM. # MayonPH # timelapse @ philredcross @ Federation @ IFRCAsiaPacific @ RosemarieNorth @ jpkelliott @ mahatmat @ Necephor @ DickGordonDGpic.twitter.com/yBob11roqr";;@ @ @ @ @ @ @ @;# # # #;"955612279768203265";https://twitter.com/MJEvalarosa/status/955612279768203265
;2018-01-23 09:07;12;18;"At around 8:50am while the @ philredcross assessment team was travelling to the municipality of Guinobatan to check on the evacuation centers, another summit explosion just happened # mayonPh # mayonvolcano @ IFRCAsiaPacific @ Federationpic.twitter.com/8Hgzj9d8jL";;@ @ @;# #;"955607791867117568";https://twitter.com/iamprincejayr27/status/955607791867117568
;2018-01-23 08:53;0;2;"No sign of ash fall in Iriga City today. The sun is out today and the sky is calm too. Thank you, Lord. Still, let's pray for the safety of the people in Albay. # MayonPH # MayonVolcano # PrayForAlbay";;;# # #;"955604325169905664";https://twitter.com/danedaneyy/status/955604325169905664
;2018-01-23 08:52;1;2;"# MayonPH # MayonVolcano # Mayonpic.twitter.com/wnNvjHy1N7";;;# # #;"955604076464517122";https://twitter.com/JeanelleEspinas/status/955604076464517122
;2018-01-23 07:07;0;1;"# Moments: Volcanic explosion forces mass # evacuations in the # Philippines Violent # eruption from # MountMayon sent thousands fleeing to evacuation centers for safety # mayon # mayonvolcano # mayonvolcanoeruption # MayonVolcano2018 # MayonPH # MtMayonhttps://twitter.com/i/moments/955546947602927620 …";;;# # # # # # # # # # #;"955577706527141888";https://twitter.com/tiniskwerl/status/955577706527141888
